latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
36.82134,31.54439,367,0.43,0.46,2021-07-29,0011,1,VIIRS,h,2.0NRT,302.83,10.34,N
36.8203,31.54901,351.61,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.12,6.21,N
36.81927,31.55363,341.25,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.91,6.21,N
36.81821,31.55838,332.91,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.49,4.2,N
36.81714,31.56318,327.74,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.51,4.2,N
36.81607,31.56802,323.08,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.15,3.48,N
36.82732,31.51752,316.09,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.33,3.75,N
36.815,31.57277,314.41,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.16,3.48,N
36.82038,31.52897,320.75,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,300.69,7.13,N
36.81936,31.53358,329.82,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.8,7.13,N
36.81829,31.53835,335.93,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.19,10.34,N
36.81723,31.54307,335.27,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.91,10.34,N
36.8162,31.54771,332.54,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.92,6.21,N
36.81518,31.55229,325.03,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.25,6.21,N
36.86718,31.31824,317.03,0.42,0.45,2021-07-29,0011,1,VIIRS,n,2.0NRT,300.89,3.27,N
36.82227,31.52051,314.7,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.39,2.08,N
36.82132,31.52474,316.59,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.92,2.08,N
36.81414,31.55694,318.27,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.71,4.2,N
36.81308,31.56168,315.63,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.42,4.2,N
36.81201,31.56647,313.07,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.29,3.48,N
36.82966,31.52039,321.74,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.09,1.65,N
36.82873,31.52468,331.74,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.6,3.78,N
36.82782,31.52889,343.95,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,300.92,3.78,N
36.82683,31.53345,355.71,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,306.92,51.28,N
36.82583,31.53809,367,0.43,0.46,2021-07-29,0011,1,VIIRS,h,2.0NRT,318.64,51.28,N
36.82483,31.54271,347.85,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,311.54,26.39,N
36.82383,31.5473,356.33,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,304.86,26.39,N
36.82284,31.5519,367,0.43,0.46,2021-07-29,0011,1,VIIRS,h,2.0NRT,299.92,8.59,N
36.82181,31.55663,352.66,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.08,8.59,N
36.82076,31.5615,343.54,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.1,3.81,N
36.81971,31.56636,332.1,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.1,3.81,N
36.81866,31.57119,324.09,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.03,1.87,N
36.83064,31.51586,314.16,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.05,1.65,N
36.81765,31.57589,313.94,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.46,1.87,N
36.82465,31.52329,320.97,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.06,3.78,N
36.82376,31.52737,326.1,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.9,3.78,N
36.82279,31.53184,346.98,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,301.82,51.28,N
36.82178,31.53651,353.37,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,301.73,51.28,N
36.82077,31.54118,354.51,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,301.65,26.39,N
36.81975,31.54589,348.81,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,300.03,26.39,N
36.81874,31.55053,340.63,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.23,8.59,N
36.81774,31.55518,329.93,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.01,8.59,N
36.8167,31.55997,324.5,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.78,3.81,N
36.81566,31.56478,321.1,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.83,3.81,N
36.8256,31.51892,315.45,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.97,1.65,N
36.8146,31.56963,315.63,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.74,1.87,N
36.86432,31.31913,322.56,0.42,0.45,2021-07-29,0011,1,VIIRS,n,2.0NRT,302.67,4.19,N
36.81872,31.5304,320.28,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.4,2.04,N
36.81769,31.53516,327.49,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.44,2.04,N
36.81666,31.5399,331.05,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.49,2.77,N
36.81564,31.54461,329.32,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,294.46,2.77,N
36.81464,31.54923,326.97,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,292.56,2,N
36.81364,31.55382,320.28,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,293.32,2,N
36.82061,31.5217,312.99,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.13,1.8,N
36.81969,31.52593,313.9,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,300.12,1.8,N
36.81262,31.55851,312.52,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.28,1.22,N
36.81159,31.56326,309.75,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.9,1.22,N
36.81458,31.52927,314.07,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.43,2.04,N
36.81358,31.53391,317.24,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,292.66,2.04,N
36.81255,31.53862,317.19,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,290.73,2.77,N
36.81153,31.54331,316.38,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,289.57,2.77,N
36.81053,31.54794,314.32,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,288.86,2,N
36.80952,31.55256,315,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,286.96,2,N
36.80851,31.55725,313.22,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,288.67,1.22,N
36.85822,31.30727,347.18,0.42,0.45,2021-07-29,0011,1,VIIRS,n,2.0NRT,309.04,17.54,N
36.80948,31.53256,307.04,0.43,0.46,2021-07-29,0011,1,VIIRS,n,2.0NRT,292.95,4.01,N
36.85418,31.30586,341.54,0.42,0.45,2021-07-29,0011,1,VIIRS,n,2.0NRT,302.97,17.54,N
36.93573,30.6472,324.52,0.39,0.44,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.55,4.06,N
36.24912,33.26496,343.42,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.67,24.8,N
36.24807,33.26937,354.97,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,309.67,24.8,N
36.24695,33.27409,334.89,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.27,19.38,N
36.24577,33.25839,338.36,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.81,13.67,N
36.24472,33.26286,355.15,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,309.28,24.8,N
36.24365,33.26735,353.53,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,303.22,24.8,N
36.24248,33.27225,355.59,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,305.23,19.38,N
36.24364,33.24677,331.37,0.54,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.4,7.66,N
36.24257,33.25129,333.97,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,302.74,3.79,N
36.23801,33.27041,335.54,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.23,3.52,N
36.23639,33.27726,328.89,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.58,3.52,N
36.24149,33.2558,312.21,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.04,3.79,N
36.24039,33.26045,313.98,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.17,1.64,N
36.23926,33.26518,307.66,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.58,1.64,N
36.23831,33.24858,309.87,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.71,3.79,N
36.23611,33.25782,307.62,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.3,1.64,N
36.23482,33.26325,307.13,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.17,1.64,N
36.23336,33.26936,305.97,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,294.93,3.52,N
36.23154,33.27697,310.32,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.63,3.52,N
36.22869,33.26837,341.99,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,305.76,25.05,N
36.22674,33.27651,332.18,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.63,25.05,N
36.23173,33.25565,306.12,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.5,3.22,N
36.22728,33.25374,323.32,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.95,3.22,N
36.22399,33.26752,348.3,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,303.76,25.05,N
36.22203,33.27569,331.84,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,300.13,25.05,N
36.22404,33.24676,354.07,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,302.13,15.98,N
36.22279,33.25203,351.82,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.43,6.64,N
36.21935,33.26639,346.4,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,302.37,84.05,N
36.21755,33.27388,340.43,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,301.67,84.05,N
36.22122,33.25857,312.46,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.4,6.64,N
36.21598,33.28041,309.91,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.72,27.65,N
36.21444,33.28683,308.75,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.47,27.65,N
36.2195,33.2453,338.4,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.29,15.98,N
36.21819,33.25074,333.27,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.53,6.64,N
36.21664,33.25722,320.16,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.85,6.64,N
36.2148,33.2649,367,0.55,0.51,2021-07-29,0011,1,VIIRS,h,2.0NRT,305.43,84.05,N
36.21313,33.27185,367,0.55,0.51,2021-07-29,0011,1,VIIRS,h,2.0NRT,346.86,84.05,N
36.21169,33.27783,332.81,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,322.49,27.65,N
36.2102,33.28407,324.79,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.76,27.65,N
36.21204,33.25595,349.51,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,300.94,18.49,N
36.21034,33.26302,355.81,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,304.06,27.17,N
36.20887,33.26917,353.64,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,324.4,27.17,N
36.20745,33.27504,353.07,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,320.2,97.77,N
36.206,33.28109,367,0.55,0.51,2021-07-29,0011,1,VIIRS,h,2.0NRT,331.89,97.77,N
36.20453,33.28719,312.36,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.85,13.27,N
36.20743,33.2547,345.12,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,301.6,18.49,N
36.20593,33.26094,328.42,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.58,27.17,N
36.20453,33.26675,367,0.55,0.51,2021-07-29,0011,1,VIIRS,h,2.0NRT,309.18,27.17,N
36.20314,33.27254,355.28,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,316.34,97.77,N
36.20161,33.27889,367,0.55,0.51,2021-07-29,0011,1,VIIRS,h,2.0NRT,333.24,97.77,N
36.2001,33.28518,324.65,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,300.51,13.27,N
36.20127,33.25986,345.48,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,300.22,6.13,N
36.19994,33.26541,348.24,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,304.22,6.13,N
36.19857,33.27113,348.5,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,308.72,42.34,N
36.19707,33.27734,337.59,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,321.02,42.34,N
36.19557,33.28357,321.95,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.68,10.04,N
36.20265,33.25414,309.38,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.56,3.99,N
36.19392,33.27,339.95,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.12,42.34,N
36.19247,33.27603,336.83,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,306.35,42.34,N
36.19092,33.28244,339.57,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,300.88,10.04,N
36.1965,33.25932,314.46,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.87,6.13,N
36.19526,33.26447,312.67,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.96,6.13,N
36.22074,33.24535,338.79,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.39,13,N
36.21949,33.2507,341.58,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.81,13,N
36.21618,33.26501,351.9,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,302.54,15.32,N
36.21451,33.2722,342.35,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,321.76,117.52,N
36.21306,33.27842,325.43,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,318.72,117.52,N
36.21797,33.25725,307.87,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.16,15.32,N
36.21156,33.28488,313.16,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.67,36.88,N
36.21338,33.25595,332.2,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,297.72,15.32,N
36.21165,33.26341,367,0.55,0.51,2021-07-29,0011,1,VIIRS,h,2.0NRT,304.6,15.32,N
36.21017,33.26973,367,0.55,0.51,2021-07-29,0011,1,VIIRS,h,2.0NRT,335.02,117.52,N
36.20879,33.27569,340.3,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,323.72,117.52,N
36.20737,33.2818,341.63,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,320.33,36.88,N
36.20595,33.28785,312.16,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.7,36.88,N
36.20876,33.25477,354.16,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,303.17,9.54,N
36.20726,33.26122,325.52,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.55,9.54,N
36.20588,33.26712,354.92,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,315.76,40.72,N
36.20454,33.27284,350.68,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,318.64,40.72,N
36.20307,33.27919,367,0.55,0.51,2021-07-29,0011,1,VIIRS,h,2.0NRT,339.81,74.01,N
36.20158,33.28555,322.36,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.1,74.01,N
36.20269,33.25982,331.37,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.11,9.54,N
36.20136,33.26549,344.53,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,303.35,40.72,N
36.20001,33.27124,348.27,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,308.07,40.72,N
36.19854,33.27756,331.61,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,328.93,74.01,N
36.19709,33.28374,334.73,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,301.25,74.01,N
36.20406,33.25391,307.02,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.14,9.54,N
36.19793,33.2592,338.41,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.86,8,N
36.1967,33.26445,324.93,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.81,8.95,N
36.19539,33.27006,342.2,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.44,8.95,N
36.19396,33.27616,349.29,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,309.02,19.02,N
36.19247,33.28253,340.17,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,301.18,19.02,N
36.18933,33.27499,333.6,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,298.7,19.02,N
36.19069,33.26917,309.91,0.55,0.51,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.76,8.95,N
36.14459,32.88691,310.63,0.52,0.5,2021-07-29,0011,1,VIIRS,n,2.0NRT,299.52,0.96,N
41.02714,36.10162,299.73,0.58,0.52,2021-07-29,0011,1,VIIRS,n,2.0NRT,286.32,0.84,N
41.56479,32.4301,311.11,0.57,0.43,2021-07-29,0011,1,VIIRS,n,2.0NRT,291.29,1.57,N
41.19212,32.62454,301,0.39,0.44,2021-07-29,0011,1,VIIRS,n,2.0NRT,290.45,0.91,N
41.18135,32.63495,301.51,0.39,0.44,2021-07-29,0011,1,VIIRS,n,2.0NRT,291.23,1.15,N
41.17746,32.63339,310.01,0.39,0.44,2021-07-29,0011,1,VIIRS,n,2.0NRT,292.68,1.22,N
41.17356,32.63183,312.51,0.39,0.44,2021-07-29,0011,1,VIIRS,n,2.0NRT,290.91,1.22,N
41.26609,31.42425,317.33,0.52,0.42,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.71,3.42,N
41.25621,31.41417,322.67,0.52,0.42,2021-07-29,0011,1,VIIRS,n,2.0NRT,292.61,2.73,N
40.76557,32.21913,313.78,0.39,0.44,2021-07-29,0011,1,VIIRS,n,2.0NRT,284.68,1.7,N
41.79864,26.70247,303.73,0.39,0.36,2021-07-29,0011,1,VIIRS,n,2.0NRT,292.39,0.78,N
41.63066,27.68488,312.1,0.4,0.37,2021-07-29,0011,1,VIIRS,n,2.0NRT,293.56,1.34,N
41.63712,27.5056,312.16,0.39,0.36,2021-07-29,0011,1,VIIRS,n,2.0NRT,293.48,0.95,N
41.02271,28.5542,308.26,0.42,0.38,2021-07-29,0011,1,VIIRS,n,2.0NRT,294.26,1.06,N
41.02181,28.5591,312.17,0.42,0.38,2021-07-29,0011,1,VIIRS,n,2.0NRT,295.65,1.06,N
41.01933,28.55311,315.15,0.42,0.38,2021-07-29,0011,1,VIIRS,n,2.0NRT,293.94,1.06,N
40.75908,29.75937,304.69,0.46,0.39,2021-07-29,0011,1,VIIRS,n,2.0NRT,294.59,1.42,N
40.78183,29.60405,310.81,0.45,0.39,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.82,2.18,N
40.79989,29.37623,312.25,0.44,0.39,2021-07-29,0011,1,VIIRS,n,2.0NRT,296.87,1.68,N
39.94551,33.19088,302.2,0.45,0.47,2021-07-29,0011,1,VIIRS,n,2.0NRT,288.61,1.19,N
38.45331,38.728,301.01,0.47,0.64,2021-07-29,0011,1,VIIRS,n,2.0NRT,290.58,1.01,N
36.23189,33.28028,367,0.47,0.64,2021-07-29,0952,1,VIIRS,h,2.0NRT,315.22,13.18,D
36.23076,33.27621,348.13,0.47,0.64,2021-07-29,0952,1,VIIRS,n,2.0NRT,314.87,13.18,D
36.22357,33.25024,338.45,0.47,0.64,2021-07-29,0952,1,VIIRS,l,2.0NRT,309.12,5.13,D
36.2415,33.26984,367,0.47,0.64,2021-07-29,0952,1,VIIRS,h,2.0NRT,311.86,7.83,D
36.2511,33.28202,367,0.47,0.64,2021-07-29,0952,1,VIIRS,h,2.0NRT,310.43,14.44,D
36.24971,33.27698,355.8,0.47,0.64,2021-07-29,0952,1,VIIRS,n,2.0NRT,316.8,12.41,D
38.27195,41.81926,341.32,0.47,0.4,2021-07-29,0952,1,VIIRS,n,2.0NRT,309.36,4.13,D
37.18434,36.2387,335.16,0.62,0.54,2021-07-29,0952,1,VIIRS,l,2.0NRT,310.12,2.3,D
37.18167,36.23886,335.86,0.62,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,308.62,5.43,D
37.74495,38.58175,355.33,0.45,0.47,2021-07-29,0952,1,VIIRS,n,2.0NRT,313.93,12.06,D
37.65461,38.1417,348.04,0.48,0.48,2021-07-29,0952,1,VIIRS,n,2.0NRT,314.05,9.88,D
37.23605,36.22787,367,0.61,0.54,2021-07-29,0952,1,VIIRS,h,2.0NRT,306.32,14.34,D
37.23766,36.23442,353.56,0.61,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,304.33,14.34,D
37.24389,36.23868,342.02,0.61,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,304.33,143.9,D
37.24239,36.23256,347.77,0.61,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,318.81,127.68,D
37.23923,36.21966,352.82,0.62,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,306.55,34.84,D
37.23268,36.19296,343.64,0.62,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,307.24,14.02,D
37.24408,36.2183,367,0.62,0.54,2021-07-29,0952,1,VIIRS,h,2.0NRT,306.54,34.84,D
37.24247,36.21171,367,0.62,0.54,2021-07-29,0952,1,VIIRS,h,2.0NRT,307.4,34.84,D
37.24717,36.23092,348.18,0.61,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,317.55,127.68,D
37.24565,36.22471,351.76,0.61,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,310.85,127.68,D
37.24084,36.20507,341.63,0.62,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,304.97,17.03,D
37.24891,36.21685,333.08,0.62,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,302.22,37.81,D
37.24728,36.2102,354.45,0.62,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,310.17,37.81,D
37.24257,36.19091,335.94,0.62,0.54,2021-07-29,0952,1,VIIRS,l,2.0NRT,307.82,5.18,D
37.25057,36.2024,331.39,0.62,0.54,2021-07-29,0952,1,VIIRS,l,2.0NRT,304.24,11.5,D
37.24911,36.19643,343.87,0.62,0.54,2021-07-29,0952,1,VIIRS,n,2.0NRT,309.92,11.5,D
38.35333,40.83026,342.32,0.51,0.41,2021-07-29,0952,1,VIIRS,l,2.0NRT,315.87,15.51,D
36.95519,34.76239,345.51,0.37,0.58,2021-07-29,0952,1,VIIRS,n,2.0NRT,306.36,2.97,D
38.35817,40.83478,347.6,0.51,0.41,2021-07-29,0952,1,VIIRS,n,2.0NRT,315.97,11.87,D
38.35703,40.82905,349.67,0.51,0.41,2021-07-29,0952,1,VIIRS,n,2.0NRT,318.96,11.87,D
38.3536,40.81187,356.05,0.52,0.41,2021-07-29,0952,1,VIIRS,n,2.0NRT,320,33.65,D
38.35958,40.82213,346.6,0.51,0.41,2021-07-29,0952,1,VIIRS,l,2.0NRT,316.86,17.2,D
38.3573,40.81069,350.87,0.52,0.41,2021-07-29,0952,1,VIIRS,n,2.0NRT,317.79,33.65,D
38.36671,40.8381,344.11,0.51,0.41,2021-07-29,0952,1,VIIRS,l,2.0NRT,318.2,13.7,D
38.36814,40.82551,347.16,0.51,0.41,2021-07-29,0952,1,VIIRS,n,2.0NRT,316.72,14.62,D
37.08055,34.96468,336.98,0.36,0.58,2021-07-29,0952,1,VIIRS,l,2.0NRT,311.07,1.27,D
37.31391,35.44757,367,0.34,0.56,2021-07-29,0952,1,VIIRS,h,2.0NRT,315.59,12.5,D
37.32581,35.4953,352.67,0.33,0.56,2021-07-29,0952,1,VIIRS,n,2.0NRT,319.04,66.91,D
37.32481,35.49129,354.33,0.33,0.56,2021-07-29,0952,1,VIIRS,n,2.0NRT,308.04,92.45,D
37.31301,35.44398,353.63,0.34,0.56,2021-07-29,0952,1,VIIRS,n,2.0NRT,309.78,12.5,D
37.33175,35.49752,367,0.33,0.56,2021-07-29,0952,1,VIIRS,h,2.0NRT,311.43,66.91,D
37.31896,35.44618,367,0.34,0.56,2021-07-29,0952,1,VIIRS,h,2.0NRT,311.89,12.5,D
37.3279,35.48203,339.97,0.34,0.56,2021-07-29,0952,1,VIIRS,l,2.0NRT,314.11,6.74,D
37.32064,35.45294,334.3,0.34,0.56,2021-07-29,0952,1,VIIRS,l,2.0NRT,306.99,6.7,D
37.31981,35.44957,337.84,0.34,0.56,2021-07-29,0952,1,VIIRS,n,2.0NRT,309.75,6.7,D
37.33075,35.4935,367,0.33,0.56,2021-07-29,0952,1,VIIRS,l,2.0NRT,333.08,66.91,D
37.3347,35.48772,367,0.33,0.56,2021-07-29,0952,1,VIIRS,h,2.0NRT,315.98,27.73,D
37.33283,35.48021,346.18,0.34,0.56,2021-07-29,0952,1,VIIRS,l,2.0NRT,318.41,12.35,D
37.34054,35.48956,351.52,0.33,0.56,2021-07-29,0952,1,VIIRS,n,2.0NRT,313.97,10.71,D
37.33961,35.48583,346.02,0.33,0.56,2021-07-29,0952,1,VIIRS,n,2.0NRT,316.57,27.73,D
37.31763,35.44717,367,0.34,0.56,2021-07-29,0952,1,VIIRS,h,2.0NRT,313.56,16.03,D
37.3185,35.45057,344.84,0.34,0.56,2021-07-29,0952,1,VIIRS,n,2.0NRT,311.76,4.36,D
37.31673,35.44365,343.45,0.34,0.56,2021-07-29,0952,1,VIIRS,n,2.0NRT,314.22,16.03,D
